"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.673880692E0,-2.369052544E-2,4.582196474E-3,-4.759788513E-2,5.336474669E-2
4.678836786E0,-2.342368290E-2,4.611760378E-3,-6.858539581E-2,7.262157925E-2
4.683792879E0,1.952307671E-2,-7.262438536E-3,-4.663562775E-2,5.107617168E-2
4.688748973E0,1.698321104E-2,2.366960049E-3,-8.663558960E-2,8.831623487E-2
4.693705119E0,1.911352575E-2,-1.664221287E-2,-6.215763092E-2,6.712571189E-2
4.698661213E0,-1.211413741E-2,-1.411235332E-2,-7.000923157E-3,1.987268896E-2
4.703608869E0,1.880913228E-2,2.572655678E-3,2.869415283E-2,3.440576145E-2
4.708564963E0,2.812317759E-2,1.206898689E-2,9.449958801E-3,3.202928790E-2
4.713521056E0,-5.350969732E-3,-7.019817829E-3,5.688095093E-2,5.756173467E-2
4.718477150E0,-1.246176660E-2,1.805424690E-4,1.839733124E-2,2.222138652E-2
4.723433296E0,-3.846721351E-2,2.203285694E-4,3.487110138E-2,5.192079325E-2
4.728389390E0,-4.295492917E-2,-4.516959190E-3,-5.803108215E-3,4.357986835E-2
4.733345379E0,-1.660078019E-2,2.714633942E-3,4.412937164E-2,4.722665118E-2
4.738301473E0,-2.126812935E-2,9.937286377E-3,9.126663208E-2,9.423736583E-2
4.743257567E0,-1.874542609E-2,5.170553923E-3,8.100128174E-2,8.330266064E-2
4.748213661E0,-3.049826995E-2,1.224386692E-2,6.607341766E-2,7.379534720E-2
4.753169754E0,-4.043765366E-3,1.693484187E-2,1.082801819E-1,1.096710477E-1
4.758125900E0,-1.116417348E-2,7.461756468E-3,9.311676025E-2,9.408000648E-2
4.763083088E0,1.263087988E-2,7.466375828E-3,7.808494568E-2,7.945152381E-2
4.768039181E0,-1.734420657E-3,1.459830999E-2,1.011848450E-1,1.022472089E-1
4.772995275E0,3.134191036E-3,1.691877842E-2,1.050891876E-1,1.064885232E-1
4.777951369E0,-3.735399246E-2,1.436540484E-2,1.018409729E-1,1.094224354E-1
4.782907463E0,-1.469485462E-3,-1.728534698E-5,8.911609650E-2,8.912821294E-2
4.787863608E0,8.039399981E-3,-7.128089666E-3,1.572628021E-1,1.576294089E-1
4.792794129E0,1.037074625E-2,-4.652231932E-3,1.321945190E-1,1.326822765E-1
4.797750275E0,2.928309888E-2,1.670444012E-2,1.144666672E-1,1.193279351E-1
4.802706369E0,1.483077556E-2,1.175239682E-2,6.838035583E-2,7.095029104E-2
4.807662463E0,1.947861165E-2,1.164427400E-2,6.781005859E-2,7.150670930E-2
4.812618556E0,2.405924350E-2,2.816623449E-2,7.912349701E-2,8.736539213E-2
4.817574650E0,2.863017470E-2,3.512558341E-2,9.984016418E-2,1.096428379E-1
4.822556942E0,2.368828654E-2,2.534621954E-2,1.013832092E-1,1.071546587E-1
4.827513036E0,9.232126176E-3,1.329886913E-2,9.103393555E-2,9.246225984E-2
4.832469129E0,3.522492945E-2,1.782602072E-2,5.464744568E-2,6.741591792E-2
4.837425223E0,8.668117225E-3,1.769274473E-2,-5.195617676E-3,2.037557154E-2
4.842381369E0,-3.897475451E-2,1.763904095E-2,9.097099304E-3,4.373699202E-2
4.847337463E0,-1.020470262E-2,-1.339954138E-2,-2.661132812E-2,3.149359378E-2
4.852270015E0,-1.017796993E-2,-8.520960808E-3,-2.593994141E-4,1.327648798E-2
4.857226108E0,-2.438298240E-2,3.314793110E-3,2.587985992E-2,3.571113039E-2
4.862182202E0,-1.228434592E-2,1.027452946E-2,-7.586479187E-3,1.772077247E-2
4.867138296E0,9.341150522E-3,1.250347495E-2,-4.553031921E-2,4.813111204E-2
4.872094442E0,-1.217772067E-2,7.638663054E-3,-7.128047943E-2,7.271556093E-2
4.877050536E0,2.092525363E-3,-1.386663318E-2,-3.504943848E-2,3.775083199E-2
4.882016369E0,2.817323059E-2,2.893596888E-3,-6.326580048E-2,6.931569328E-2
4.886972463E0,-1.720617712E-2,2.429148555E-2,-3.898429871E-2,4.905001882E-2
4.891928556E0,-1.466819271E-2,-4.479140043E-3,-6.241226196E-2,6.426903622E-2
4.896884650E0,-1.933102682E-2,-9.202659130E-3,-5.714035034E-2,6.101964577E-2
4.901840744E0,-2.633313835E-2,-1.156264544E-2,-1.065464020E-1,1.103597060E-1
4.906796838E0,-1.937896013E-5,-2.570307255E-2,-1.270399094E-1,1.296139919E-1
4.911756681E0,-1.430515572E-2,6.837844849E-4,-1.141061783E-1,1.150014129E-1
4.916712775E0,-3.798050433E-2,6.173551083E-4,-1.274042130E-1,1.329463550E-1
4.921668869E0,-3.762168437E-2,-3.513386846E-2,-7.407474518E-2,9.020447728E-2
4.926624963E0,2.448004484E-2,-1.112237573E-2,-7.108020782E-2,7.599589319E-2
4.931589442E0,1.471264660E-2,-2.046373487E-2,-7.049083710E-2,7.486110158E-2
4.936545536E0,-6.796605885E-3,-1.195430756E-3,-6.278133392E-2,6.315947115E-2
4.941501577E0,3.811269999E-4,3.555387259E-3,-7.413578033E-2,7.422196415E-2
4.946457671E0,-2.578433603E-2,-3.507614136E-3,-8.302402496E-2,8.700645989E-2
4.951413817E0,-1.140582561E-2,1.084321737E-2,-7.045745850E-2,7.219364015E-2
4.956369911E0,-4.218123853E-3,1.069134474E-2,-3.898429871E-2,4.064324011E-2
4.961326004E0,2.658748627E-2,8.242845535E-3,1.725196838E-3,2.788933905E-2
4.966277150E0,4.850141704E-3,-8.438795805E-3,2.071475983E-2,2.288751677E-2
4.971233244E0,-1.908173040E-2,1.775243878E-2,2.767086029E-2,3.801234046E-2
4.976189338E0,-2.845752984E-2,7.988959551E-3,1.556777954E-2,3.340673943E-2
4.981145431E0,-2.827761322E-2,7.886320353E-3,2.019119263E-2,3.563006761E-2
4.986101525E0,4.007667303E-4,2.926877141E-2,3.391265869E-3,2.946730863E-2
4.991057619E0,-6.826557219E-3,1.014181972E-2,1.998615265E-2,2.342871504E-2
4.996019806E0,-1.398597285E-2,1.960206032E-2,5.069923401E-2,5.612718178E-2
5.000975900E0,-1.155631244E-2,2.663347125E-2,7.640552521E-2,8.173551511E-2
5.005931994E0,-2.089139819E-2,9.721040726E-3,7.814693451E-2,8.147326263E-2
5.010888088E0,-2.314877883E-2,-1.422914863E-2,7.512664795E-2,7.988959797E-2
5.015844233E0,1.036202163E-2,2.483963966E-3,6.499862671E-2,6.586625117E-2
5.020800275E0,-1.103599370E-2,2.643465996E-5,7.158660889E-2,7.243228857E-2
5.025731786E0,1.050753146E-2,-1.188734174E-2,2.585506439E-2,3.033482266E-2
5.030687879E0,1.041574776E-2,-9.448975325E-3,5.177307129E-2,5.364906194E-2
5.035643973E0,-2.061288804E-2,9.572505951E-3,4.896926880E-2,5.398623260E-2
5.040600067E0,-1.339762285E-2,-1.489520073E-4,5.094432831E-2,5.267677924E-2
5.045556161E0,-2.284277603E-2,-2.559691668E-3,6.239891052E-2,6.649788322E-2
5.050512254E0,-1.307947561E-2,-1.469850540E-4,2.624511719E-2,2.932405946E-2
5.055473400E0,-1.297600940E-2,9.320259094E-3,-1.020431519E-4,1.597668496E-2
5.060429494E0,-5.794622004E-3,-2.962052822E-4,4.651069641E-3,7.436251108E-3
5.065385588E0,3.644220531E-3,-1.695814729E-2,-4.886627197E-3,1.802049467E-2
5.070341681E0,-5.901634693E-3,-2.229809761E-4,2.366256714E-2,2.438844186E-2
5.075297775E0,-5.832098424E-3,6.921172142E-3,-9.793281555E-3,1.333508003E-2
5.080253921E0,-2.487093210E-2,-1.439750195E-4,-9.716987610E-3,2.670213176E-2
5.085193036E0,1.566171646E-3,-9.449005127E-3,1.648521423E-2,1.906564659E-2
5.090149129E0,-1.032748818E-2,7.325530052E-3,-2.404022217E-2,2.717080574E-2
5.095105171E0,-7.927045226E-3,2.393531799E-2,-1.022338867E-1,1.052972226E-1
5.100061317E0,8.630312979E-3,4.040658474E-2,-5.387210846E-2,6.789240357E-2
5.105017411E0,1.803175360E-2,2.108082175E-2,6.060123444E-2,6.664874191E-2
5.109973504E0,2.030195296E-2,1.141887903E-2,7.833480835E-3,2.457485533E-2
5.114941004E0,-1.323791966E-2,-1.719230413E-2,-1.133832932E-1,1.154408463E-1
5.119897098E0,-3.472248837E-2,-2.891066670E-2,-1.005592346E-1,1.102435373E-1
5.124853192E0,8.269295096E-3,-1.205116510E-2,4.043674469E-2,4.299700156E-2
5.129809286E0,1.068249345E-3,-1.438823342E-2,3.059959412E-2,3.383042385E-2
5.134765379E0,3.402210772E-3,-2.132734656E-2,-6.705474854E-2,7.044693074E-2
5.139721473E0,-1.812015846E-2,2.466738224E-4,-1.068801880E-1,1.084056068E-1
5.144678556E0,1.525567472E-2,-4.725027084E-2,-5.848026276E-2,7.671547978E-2
5.149634650E0,8.020982146E-3,-3.720918298E-2,-2.949333191E-2,4.815304850E-2
5.154590744E0,-2.074144781E-2,1.151412725E-3,-1.261997223E-2,2.430631826E-2
5.159546838E0,-1.117930561E-2,-3.917431831E-2,-5.391120911E-3,4.109340913E-2
5.164502931E0,7.859624922E-3,-7.975846529E-3,1.128387451E-2,1.589697002E-2
5.169459025E0,-2.787809819E-2,-2.452129126E-2,6.438255310E-3,3.768200121E-2
5.174418504E0,-4.919289052E-2,-1.466873288E-2,-3.123283386E-3,5.142827142E-2
5.179374598E0,-8.509069681E-3,-5.002617836E-3,-5.060863495E-2,5.156223796E-2
5.184330692E0,-1.324776933E-2,2.356135845E-2,-3.118228912E-2,4.126713171E-2
5.189286786E0,2.000603080E-2,-2.775251865E-3,3.084182739E-2,3.686680903E-2
5.194242879E0,1.742721349E-2,-1.466506720E-2,2.583599091E-2,3.444227623E-2
5.199199025E0,1.727258414E-2,1.395398378E-2,-3.139114380E-2,3.845074428E-2
5.204156525E0,2.657353878E-2,2.100586891E-2,-2.638053894E-2,4.293404624E-2
5.209112619E0,1.444172859E-2,1.129278541E-2,-2.140808105E-2,2.818503967E-2
5.214068713E0,-1.899726316E-2,6.463915110E-3,-5.923843384E-2,6.254494584E-2
5.219024806E0,-1.177475601E-2,3.947526217E-3,1.490211487E-2,1.939847597E-2
5.223980952E0,4.865154624E-3,-5.622953176E-3,7.655143738E-3,1.067185821E-2
5.228936994E0,-2.334676683E-3,1.344406605E-2,1.234054565E-2,1.839789918E-2
5.233886994E0,-4.749208689E-3,3.794074059E-3,1.699066162E-2,1.804529200E-2
5.238843088E0,7.212959230E-3,-1.762738824E-2,4.535484314E-2,4.919159881E-2
5.243799181E0,-2.459555864E-3,1.339149475E-2,3.547573090E-2,3.799880300E-2
5.248755275E0,-1.677148789E-2,8.518069983E-3,1.142501831E-2,2.200843851E-2
5.253711369E0,4.767157137E-3,6.061553955E-3,3.746128082E-2,3.824677482E-2
5.258667463E0,-2.149566263E-2,6.002277136E-3,3.239917755E-2,3.934205827E-2
5.263621890E0,-2.386048064E-2,2.014479041E-2,3.450965881E-2,4.654086020E-2
5.268577983E0,7.086813450E-3,-1.413285732E-3,7.223320007E-2,7.259377035E-2
5.273534077E0,-2.161482722E-2,1.996836066E-2,4.075145721E-2,5.026546974E-2
5.278490171E0,-4.294938594E-2,3.137111664E-3,1.903438568E-2,4.708289563E-2
5.283446265E0,-2.127018571E-2,7.771551609E-4,6.995201111E-3,2.240441048E-2
5.288402411E0,-1.408049837E-2,-2.051508427E-2,1.168441772E-2,2.748917486E-2
5.293361056E0,-2.362739667E-2,3.427147865E-3,-2.899169922E-4,2.387641656E-2
5.298317150E0,-2.589175105E-2,-3.634363413E-3,3.534221649E-2,4.396207043E-2
5.303273244E0,-1.857816055E-2,1.110553741E-3,7.068252563E-2,7.309172873E-2
5.308229338E0,-1.370625570E-2,-6.035089493E-3,2.495861053E-2,2.910697494E-2
5.313185431E0,-4.453518242E-2,1.050502062E-2,3.378868103E-3,4.588196466E-2
5.318141525E0,-1.569159329E-2,3.418898582E-2,-6.153106689E-3,3.811789047E-2
5.323094754E0,-3.661505878E-3,5.413115025E-3,-1.085376740E-2,1.266936092E-2
5.328050848E0,8.243769407E-3,5.804300308E-4,8.242607117E-3,1.167206945E-2
5.333006942E0,-1.331246272E-2,2.184155583E-2,2.480888367E-2,3.563363486E-2
5.337963036E0,-6.159335375E-3,1.452296972E-2,-1.103019714E-2,1.924887817E-2
5.342919181E0,-8.540794253E-3,2.151831985E-2,9.412765503E-4,2.317043929E-2
5.347875275E0,1.295123994E-2,-9.500622749E-3,-8.571624756E-3,1.820629560E-2
5.352842306E0,-1.338973641E-3,1.910090446E-2,-3.463172913E-2,3.957264287E-2
5.357798400E0,-2.271446958E-2,-4.673004150E-5,-6.047534943E-2,6.460044273E-2
5.362754494E0,5.793392658E-3,-4.833251238E-3,-6.947040558E-2,6.987890216E-2
5.367710588E0,-8.618384600E-3,-7.204383612E-3,-4.750823975E-2,4.881815789E-2
5.372666681E0,9.526759386E-4,-1.182842255E-2,1.464748383E-2,1.885120563E-2
5.377622775E0,-1.812070981E-2,1.209351420E-2,-4.482269287E-3,2.224194118E-2
5.382570067E0,-1.506552100E-3,1.573264599E-4,-2.107429504E-2,2.112866211E-2
5.387526161E0,1.974971592E-2,1.674893498E-2,-3.277301788E-2,4.176899332E-2
5.392482254E0,-1.621122658E-2,-2.353012562E-3,-8.476257324E-2,8.633095828E-2
5.397438348E0,1.477187872E-2,-7.094293833E-3,-3.287315369E-3,1.671358275E-2
5.402394442E0,3.831845522E-2,-7.019102573E-3,8.617401123E-3,3.989776201E-2
5.407350536E0,9.484574199E-3,-1.412287354E-2,1.329898834E-2,2.159342020E-2
5.412303973E0,2.360026538E-2,-2.341392636E-2,3.694057465E-2,4.969698712E-2
5.417260067E0,6.792582572E-3,-2.322858572E-2,-1.562881470E-2,2.880913434E-2
5.422216161E0,6.648980081E-3,-4.066139460E-3,-1.787185669E-2,1.949732514E-2
5.427172254E0,1.838555932E-2,-4.016190767E-3,-2.009868622E-2,2.753390215E-2
5.432128400E0,1.347184926E-2,7.587671280E-4,-2.468204498E-2,2.812951821E-2
5.437084494E0,1.499652863E-3,-2.773794532E-2,3.966331482E-2,4.842335296E-2
5.442049702E0,1.477725804E-3,-2.281710505E-2,-1.049041748E-3,2.288895902E-2
5.447005796E0,3.004391491E-2,-8.409798145E-3,2.034091949E-2,3.724398655E-2
5.451961890E0,-8.269697428E-3,-3.676831722E-3,-3.579139709E-3,9.732277643E-3
5.456917983E0,1.071912050E-2,1.292085648E-2,-2.492523193E-2,3.005187620E-2
5.461874077E0,1.529127359E-2,-8.627504110E-3,-1.045989990E-2,2.043688776E-2
5.466830171E0,1.748085022E-2,-3.242442012E-2,-1.511764526E-2,3.981791485E-2
5.471774494E0,2.200076729E-2,-2.506315708E-2,1.114177704E-2,3.516155286E-2
5.476730588E0,1.470596343E-2,-3.188684583E-2,1.579570770E-2,3.850377487E-2
5.481686681E0,4.548314214E-2,-1.732596755E-2,2.516460419E-2,5.479199462E-2
5.486642827E0,-2.519480884E-3,-5.623698235E-4,-3.551483154E-3,4.390566745E-3
5.491598921E0,-9.763814509E-3,-5.344212055E-3,3.607749939E-3,1.170079210E-2
5.496555015E0,-1.219669729E-2,8.918136358E-3,3.580093384E-3,1.552770587E-2
5.501508192E0,-9.754776955E-3,-3.017604351E-3,-1.783084869E-2,2.054752478E-2
5.506464338E0,-2.868589759E-2,4.176080227E-3,-8.182525635E-3,3.012099089E-2
5.511420431E0,-1.665874943E-2,1.355665922E-2,-1.523590088E-2,2.633305181E-2
5.516376525E0,-3.096358478E-2,1.478850842E-3,-2.698040009E-2,4.109589482E-2
5.521332619E0,-2.604145929E-2,-1.055002213E-2,-1.724624634E-2,3.296806912E-2
5.526288713E0,-5.914180353E-2,1.328346133E-2,3.516006470E-2,7.007448480E-2
5.531256004E0,-4.912640899E-2,1.083883643E-2,-7.677078247E-4,5.031375370E-2
5.536212098E0,-2.261489630E-2,1.287490129E-3,-4.114723206E-2,4.697005292E-2
5.541168192E0,-2.008357272E-2,1.317030191E-2,-5.743408203E-2,6.225335753E-2
5.546124338E0,-2.237872779E-2,1.534894109E-2,7.189750671E-3,2.807294008E-2
5.551080431E0,-1.982611790E-2,2.714085579E-2,2.613258362E-2,4.257479220E-2
5.556036525E0,-7.712453604E-3,5.550742149E-3,4.729270935E-2,4.823787969E-2
5.561024858E0,-4.566232860E-2,8.732676506E-4,1.126003265E-2,4.703827362E-2
5.565981004E0,-3.579036519E-2,-1.809594035E-2,-4.347324371E-2,5.914673462E-2
5.570937098E0,-2.359537408E-2,-3.624320030E-3,-8.349800110E-2,8.684350040E-2
5.575893192E0,-1.392408088E-2,-1.306921244E-3,-2.340984344E-2,2.726919217E-2
5.580849286E0,-1.626667380E-2,-1.318395138E-2,5.292892456E-3,2.159712854E-2
5.585805431E0,-9.063035250E-3,-1.128792763E-3,1.237201691E-2,1.537789268E-2
5.590745536E0,1.008602232E-2,1.194834709E-3,3.365135193E-2,3.515066092E-2
5.595701629E0,1.237069815E-2,1.537638903E-2,-1.413631439E-2,2.427556172E-2
5.600657723E0,-6.770662963E-3,8.111894131E-3,-1.876926422E-2,2.153903393E-2
5.605613817E0,-2.097427845E-2,1.275947690E-2,-6.733894348E-3,2.545721784E-2
5.610569963E0,2.896055579E-3,7.892340422E-3,-4.301071167E-3,9.443272125E-3
5.615526056E0,-1.381666586E-2,-8.837848902E-3,-1.376533508E-2,2.141243280E-2
5.620449233E0,5.266450346E-3,3.181189299E-3,1.960372925E-2,2.054657307E-2
5.625405327E0,1.706627756E-2,1.982539892E-2,-6.132984161E-2,6.667573580E-2
5.630361421E0,-1.649412513E-2,2.199962735E-2,-3.230953217E-2,4.242576618E-2
5.635317515E0,2.911314368E-4,2.672761679E-3,2.735519409E-2,2.748699795E-2
5.640273608E0,3.103464842E-4,2.588391304E-3,4.138278961E-2,4.146482076E-2
5.645229702E0,1.452960819E-2,1.200702786E-2,4.579257965E-2,4.952008263E-2
5.650205223E0,-2.329602838E-3,-1.191055775E-2,2.165985107E-2,2.482816110E-2
5.655161369E0,7.031306624E-3,7.156968117E-3,3.335952759E-2,3.483560745E-2
5.660117463E0,4.254724085E-2,9.436964989E-3,2.120590210E-2,4.846663075E-2
5.665073556E0,1.832445711E-2,1.404812932E-2,-2.410316467E-2,3.337810979E-2
5.670029650E0,1.333627850E-2,-1.458537579E-2,-5.715847015E-2,6.047875843E-2
5.674985744E0,2.498868108E-2,-2.673059702E-3,-1.866817474E-2,3.130623226E-2
5.679923400E0,5.716532469E-3,-2.641594410E-2,6.700801849E-2,7.225341091E-2
5.685244650E0,1.759478450E-2,6.967723370E-3,6.407833099E-2,6.681435559E-2
5.689859390E0,3.234319389E-3,9.276211262E-3,-2.970695496E-3,1.026323287E-2
5.694815431E0,3.229014575E-3,-9.789913893E-3,-2.195167542E-2,2.425170103E-2
5.699771525E0,-1.593570039E-2,3.554573655E-2,-7.403564453E-2,8.365836835E-2
5.704727671E0,-1.113490760E-2,4.706534743E-2,-4.728317261E-2,6.763750075E-2
5.709683765E0,9.334832430E-4,1.593607664E-2,-1.839160919E-2,2.435325889E-2
5.714639858E0,-8.610427380E-3,4.019230604E-3,-8.740425110E-3,1.291079802E-2
5.719595952E0,5.681887269E-3,-4.820856452E-2,2.696228027E-2,5.552759758E-2
5.724554911E0,3.253474832E-3,-9.886026382E-3,8.850574493E-2,8.911557385E-2
5.729511004E0,3.374703228E-3,-9.839504957E-3,8.301734924E-2,8.366650916E-2
5.734467098E0,-8.329741657E-3,-2.161955833E-2,-6.258487701E-2,6.673572304E-2
5.739423192E0,-2.257598191E-2,-3.324887156E-2,-1.594638824E-1,1.644502728E-1
5.744379338E0,-3.443139046E-2,-1.619726419E-2,-1.011276245E-1,1.080493797E-1
5.749335379E0,-1.989804581E-2,-1.819044352E-3,-7.637977600E-3,2.139111617E-2
5.754271994E0,6.547704339E-3,-5.170035362E-2,3.755950928E-2,6.423796178E-2
5.759228088E0,-5.415916443E-3,-3.454753757E-2,2.061271667E-2,4.059246964E-2
5.764184181E0,-7.027909160E-4,-1.048862934E-2,-3.419685364E-2,3.577611017E-2
5.769140327E0,-1.263444871E-2,-7.957905531E-3,3.972721100E-2,4.244065089E-2
5.774096421E0,-7.762938738E-3,4.054278135E-3,1.326084137E-2,1.589183133E-2
5.779052515E0,8.895255625E-3,-1.021644473E-2,-5.811691284E-2,5.967475910E-2
5.784046629E0,-5.543164909E-3,-3.092914820E-3,-6.237697601E-2,6.269912229E-2
5.789002723E0,6.298944354E-3,-7.278621197E-4,-2.466201782E-3,6.803575124E-3
5.793958817E0,-1.036197692E-2,4.070758820E-3,-2.620220184E-2,2.846922943E-2
5.798914911E0,-7.853910327E-3,2.538058162E-2,7.275581360E-3,2.754617786E-2
5.803871004E0,1.655176282E-3,1.082831621E-2,2.468109131E-3,1.122869552E-2
5.808827150E0,2.544164658E-2,3.208211064E-2,-2.368068695E-2,4.730025516E-2
5.813755275E0,-2.477141097E-2,3.324866295E-3,-1.160621643E-2,2.755688294E-2
5.818711369E0,-2.235007286E-2,3.286957741E-3,4.550552368E-2,5.080435546E-2
5.823667463E0,-7.992379367E-3,1.982623339E-2,3.800296783E-2,4.360255982E-2
5.828623556E0,-7.905445993E-3,1.727527380E-2,1.868152618E-2,2.664452255E-2
5.833579702E0,-2.695278823E-2,7.644832134E-3,3.277873993E-2,4.312008863E-2
5.838535796E0,-4.816264659E-2,-9.084105492E-3,4.676055908E-2,6.774002794E-2
5.843494858E0,-2.163460106E-2,1.943594217E-2,2.499485016E-2,3.834780757E-2
5.848450952E0,-2.386252210E-2,9.839355946E-3,-6.098747253E-3,2.652220964E-2
5.853407046E0,-4.745041579E-2,2.882903814E-2,5.827903748E-3,5.582669488E-2
5.858363140E0,-4.239089787E-2,1.672738791E-2,2.715969086E-2,5.305131983E-2
5.863319286E0,-6.362281740E-3,1.895397902E-2,1.267910004E-2,2.367470226E-2
5.868275379E0,1.172377318E-1,-4.917621613E-3,-7.769775391E-2,1.407331152E-1
5.873212411E0,4.263545573E-2,-4.757434130E-3,-1.529216766E-2,4.554410671E-2
5.878168556E0,2.564588934E-2,7.149726152E-3,3.840446472E-3,2.689942849E-2
5.883124650E0,1.393516511E-1,-2.380242944E-2,-4.607677460E-2,1.486892984E-1
5.888080744E0,1.381047070E-1,-2.123832703E-2,-4.806709290E-2,1.477647524E-1
5.893036838E0,1.131412387E-1,-6.818294525E-3,-6.667041779E-2,1.315004701E-1
5.897992931E0,1.146485582E-1,3.028512001E-4,-8.986759186E-2,1.456728104E-1
5.902993608E0,8.285646886E-2,1.216793060E-2,-3.448104858E-2,9.056597417E-2
5.907949754E0,1.249201596E-1,2.631753683E-3,-6.032752991E-2,1.387493541E-1
5.912905848E0,1.167224869E-1,-1.397770643E-2,-1.215915680E-1,1.691272439E-1
5.917861942E0,9.188293666E-2,-1.993268728E-3,-8.731937408E-2,1.267719222E-1
5.922818088E0,7.885187864E-3,2.713412046E-3,-2.244758606E-2,2.394645929E-2
5.927774181E0,2.919120342E-2,1.928398013E-2,3.871917725E-3,3.519928967E-2
5.932677098E0,-1.626812667E-2,4.885286093E-3,-1.278877258E-2,2.126195357E-2
5.937633244E0,7.648356259E-3,-3.072208166E-2,1.344585419E-2,3.439672441E-2
5.942589338E0,1.233018190E-2,-2.092245221E-2,-3.296852112E-3,2.450819508E-2
5.947545431E0,2.382621169E-4,-1.120400429E-2,2.523612976E-2,2.761247411E-2
5.952501525E0,-2.125114202E-2,-2.769815922E-2,-1.298427582E-2,3.724769093E-2
5.957457619E0,-3.063339740E-2,-2.985304594E-2,1.378059387E-3,4.279612641E-2
5.962444077E0,3.644004464E-4,-1.107424498E-3,4.412841797E-2,4.414381553E-2
5.967400171E0,-4.248394817E-2,-4.384180903E-2,-1.375198364E-3,6.106456618E-2
5.972356265E0,-2.788479999E-2,6.400078535E-3,2.001762390E-2,3.491745040E-2
5.977312358E0,-3.003736585E-2,1.338624954E-2,1.510429382E-2,3.618804659E-2
5.982268452E0,-4.164571315E-2,-9.368062019E-4,4.585933685E-2,6.195419119E-2
5.987224546E0,1.428350806E-3,-1.038944721E-2,5.022525787E-2,5.130845279E-2
5.992164129E0,-5.769759417E-3,-5.535751581E-3,6.168460846E-2,6.220068802E-2
5.997120275E0,-1.031704247E-3,8.779942989E-3,8.908271790E-3,1.255026370E-2
6.002076369E0,-1.293864101E-2,-3.180027008E-3,4.083633423E-3,1.393546070E-2
6.007032463E0,1.089319587E-2,-1.029032469E-2,2.543067932E-2,2.951731609E-2
6.011988556E0,-1.300758123E-2,-1.966568828E-2,7.272720337E-2,7.645379372E-2
6.016944650E0,-3.660579026E-2,9.019911289E-3,3.886318207E-2,5.414507919E-2
6.021915119E0,-4.351325706E-2,2.556368709E-2,-1.134586334E-2,5.172653335E-2
6.026871213E0,-3.376260400E-2,3.954288363E-2,-2.075004578E-2,5.598318921E-2
6.031827306E0,-2.155997977E-2,1.064544916E-2,-6.319999695E-3,2.486163131E-2
6.036783400E0,-2.138712630E-2,3.195247054E-2,2.223777771E-2,4.441720728E-2
6.041739546E0,-4.737247899E-2,3.162452579E-2,5.768966675E-2,8.107009342E-2
6.046695640E0,-2.568094060E-2,3.135079145E-2,1.445007324E-2,4.302542796E-2
6.051650275E0,-1.135233790E-2,1.445120573E-2,-3.555488586E-2,4.002327862E-2
6.056606369E0,1.009333879E-2,2.139502764E-2,7.505416870E-3,2.481842013E-2
6.061562463E0,5.791187286E-4,2.150595188E-3,3.832721710E-2,3.839187426E-2
6.066518556E0,-2.083690837E-2,1.165047288E-2,-9.503364563E-3,2.569482840E-2
6.071474702E0,-3.022393212E-2,-5.033671856E-3,-3.555774689E-2,4.693801539E-2
6.076430796E0,-2.279406041E-2,1.402735710E-2,1.462364197E-2,3.049896460E-2
6.081392202E0,-2.501495555E-2,1.870375872E-2,3.588008881E-2,4.757057246E-2
6.086348296E0,-2.956438437E-2,-1.231825352E-2,6.883716583E-2,7.592330072E-2
6.091304390E0,-1.507290453E-2,-1.697644591E-2,-2.200603485E-2,3.161736448E-2
6.096260483E0,-1.263288409E-2,9.286373854E-3,1.381111145E-2,2.089433653E-2
6.101216629E0,-1.263523847E-2,2.115380764E-2,-1.243686676E-2,2.760087831E-2
6.106172723E0,-5.354538560E-3,-1.221305132E-2,-2.659034729E-2,2.974687000E-2
6.111124963E0,-1.001483202E-2,-1.924809813E-2,2.137184143E-3,2.180260760E-2
6.116081056E0,1.909747720E-3,2.360343933E-3,4.962730408E-2,4.972009322E-2
